match_id,season_year,round,match_date,league_id,home_club,away_club,home_goals,away_goals,ht_home_goals,ht_away_goals
10536,2023,92,2024-04-21,5,Brest,Monaco,0,2,0,1
10537,2023,92,2024-04-21,5,Le Havre,Metz,0,1,0,0
10538,2023,92,2024-04-21,5,Lille,Strasbourg,1,0,1,0
10539,2023,92,2024-04-21,5,Paris SG,Lyon,4,1,4,1
10540,2023,92,2024-04-21,5,Reims,Montpellier,1,2,0,1
10541,2023,92,2024-04-21,5,Toulouse,Marseille,2,2,1,1
10542,2023,124,2024-04-22,2,Sevilla,Mallorca,2,1,0,0
10543,2023,113,2024-04-22,3,Milan,Inter,1,2,0,1
10544,2023,113,2024-04-22,3,Roma,Bologna,1,3,0,2
10545,2023,105,2024-04-23,1,Arsenal,Chelsea,5,0,1,0
10546,2023,106,2024-04-24,1,Crystal Palace,Newcastle,2,0,0,0
10547,2023,106,2024-04-24,1,Everton,Liverpool,2,0,1,0
10548,2023,106,2024-04-24,1,Man United,Sheffield United,4,2,1,1
10549,2023,106,2024-04-24,1,Wolves,Bournemouth,0,1,0,1
10550,2023,93,2024-04-24,5,Lorient,Paris SG,1,4,0,2
10551,2023,93,2024-04-24,5,Marseille,Nice,2,2,1,1
10552,2023,93,2024-04-24,5,Monaco,Lille,1,0,0,0
10553,2023,107,2024-04-25,1,Brighton,Man City,0,4,0,3
10554,2023,114,2024-04-25,3,Udinese,Roma,1,2,1,0
10555,2023,125,2024-04-26,2,Sociedad,Real Madrid,0,1,0,1
10556,2023,115,2024-04-26,3,Frosinone,Salernitana,3,0,2,0
10557,2023,90,2024-04-26,4,Bochum,Hoffenheim,3,2,2,0
10558,2023,94,2024-04-26,5,Montpellier,Nantes,1,1,1,1
10559,2023,108,2024-04-27,1,Aston Villa,Chelsea,2,2,2,0
10560,2023,108,2024-04-27,1,Everton,Brentford,1,0,0,0
10561,2023,108,2024-04-27,1,Fulham,Crystal Palace,1,1,0,0
10562,2023,108,2024-04-27,1,Man United,Burnley,1,1,0,0
10563,2023,108,2024-04-27,1,Newcastle,Sheffield United,5,1,1,1
10564,2023,108,2024-04-27,1,West Ham,Liverpool,2,2,1,0
10565,2023,108,2024-04-27,1,Wolves,Luton,2,1,1,0
10566,2023,126,2024-04-27,2,Alaves,Celta,3,0,0,0
10567,2023,126,2024-04-27,2,Almeria,Getafe,1,3,1,1
10568,2023,126,2024-04-27,2,Ath Madrid,Ath Bilbao,3,1,1,1
10569,2023,126,2024-04-27,2,Las Palmas,Girona,0,2,0,1
10570,2023,116,2024-04-27,3,Juventus,Milan,0,0,0,0
10571,2023,116,2024-04-27,3,Lazio,Verona,1,0,0,0
10572,2023,116,2024-04-27,3,Lecce,Monza,1,1,0,0
10573,2023,91,2024-04-27,4,Augsburg,Werder Bremen,0,3,0,0
10574,2023,91,2024-04-27,4,Bayern Munich,Ein Frankfurt,2,1,1,1
10575,2023,91,2024-04-27,4,Freiburg,Wolfsburg,1,2,1,0
10576,2023,91,2024-04-27,4,Leverkusen,Stuttgart,2,2,0,0
10577,2023,91,2024-04-27,4,RB Leipzig,Dortmund,4,1,2,1
10578,2023,95,2024-04-27,5,Paris SG,Le Havre,3,3,1,2
10579,2023,109,2024-04-28,1,Bournemouth,Brighton,3,0,1,0
10580,2023,109,2024-04-28,1,Nott'm Forest,Man City,0,2,0,1
10581,2023,109,2024-04-28,1,Tottenham,Arsenal,2,3,0,3
10582,2023,127,2024-04-28,2,Betis,Sevilla,1,1,1,0
10583,2023,127,2024-04-28,2,Cadiz,Mallorca,1,1,0,1
10584,2023,127,2024-04-28,2,Granada,Osasuna,3,0,1,0
10585,2023,127,2024-04-28,2,Villarreal,Vallecano,3,0,1,0
10586,2023,117,2024-04-28,3,Atalanta,Empoli,2,0,1,0
10587,2023,117,2024-04-28,3,Bologna,Udinese,1,1,0,1
10588,2023,117,2024-04-28,3,Fiorentina,Sassuolo,5,1,1,0
10589,2023,117,2024-04-28,3,Inter,Torino,2,0,0,0
10590,2023,117,2024-04-28,3,Napoli,Roma,2,2,0,0
10591,2023,92,2024-04-28,4,Darmstadt,Heidenheim,0,1,0,0
10592,2023,92,2024-04-28,4,M'gladbach,Union Berlin,0,0,0,0
10593,2023,92,2024-04-28,4,Mainz,FC Koln,1,1,1,0
10594,2023,96,2024-04-28,5,Clermont,Reims,4,1,1,1
10595,2023,96,2024-04-28,5,Lorient,Toulouse,1,2,1,0
10596,2023,96,2024-04-28,5,Lyon,Monaco,3,2,2,1
10597,2023,96,2024-04-28,5,Marseille,Lens,2,1,1,0
10598,2023,96,2024-04-28,5,Metz,Lille,1,2,1,2
10599,2023,96,2024-04-28,5,Rennes,Brest,4,5,2,1
10600,2023,96,2024-04-28,5,Strasbourg,Nice,1,3,1,1
10601,2023,128,2024-04-29,2,Barcelona,Valencia,4,2,1,2
10602,2023,118,2024-04-29,3,Genoa,Cagliari,3,0,2,0
10603,2023,110,2024-05-02,1,Chelsea,Tottenham,2,0,1,0
10604,2023,111,2024-05-03,1,Luton,Everton,1,1,1,1
10605,2023,129,2024-05-03,2,Getafe,Ath Bilbao,0,2,0,1
10606,2023,119,2024-05-03,3,Torino,Bologna,0,0,0,0
10607,2023,93,2024-05-03,4,Hoffenheim,RB Leipzig,1,1,0,1
10608,2023,97,2024-05-03,5,Lens,Lorient,2,0,0,0
10609,2023,97,2024-05-03,5,Toulouse,Montpellier,1,2,1,1
10610,2023,112,2024-05-04,1,Arsenal,Bournemouth,3,0,1,0
10611,2023,112,2024-05-04,1,Brentford,Fulham,0,0,0,0
10612,2023,112,2024-05-04,1,Burnley,Newcastle,1,4,0,3
10613,2023,112,2024-05-04,1,Man City,Wolves,5,1,3,0
10614,2023,112,2024-05-04,1,Sheffield United,Nott'm Forest,1,3,1,1
10615,2023,130,2024-05-04,2,Girona,Barcelona,4,2,1,2
10616,2023,130,2024-05-04,2,Mallorca,Ath Madrid,0,1,0,1
10617,2023,130,2024-05-04,2,Real Madrid,Cadiz,3,0,0,0
10618,2023,130,2024-05-04,2,Sociedad,Las Palmas,2,0,2,0
10619,2023,120,2024-05-04,3,Monza,Lazio,2,2,0,1
10620,2023,120,2024-05-04,3,Sassuolo,Inter,1,0,1,0
10621,2023,94,2024-05-04,4,Dortmund,Augsburg,5,1,4,1
10622,2023,94,2024-05-04,4,FC Koln,Freiburg,0,0,0,0
10623,2023,94,2024-05-04,4,Stuttgart,Bayern Munich,3,1,1,1
10624,2023,94,2024-05-04,4,Werder Bremen,M'gladbach,2,2,1,1
10625,2023,94,2024-05-04,4,Wolfsburg,Darmstadt,3,0,2,0
10626,2023,98,2024-05-04,5,Brest,Nantes,0,0,0,0
10627,2023,98,2024-05-04,5,Le Havre,Strasbourg,3,1,1,0
10628,2023,98,2024-05-04,5,Metz,Rennes,2,3,2,1
10629,2023,98,2024-05-04,5,Monaco,Clermont,4,1,2,1
10630,2023,113,2024-05-05,1,Brighton,Aston Villa,1,0,0,0
10631,2023,113,2024-05-05,1,Chelsea,West Ham,5,0,3,0
10632,2023,113,2024-05-05,1,Liverpool,Tottenham,4,2,2,0
10633,2023,131,2024-05-05,2,Celta,Villarreal,3,2,2,1
10634,2023,131,2024-05-05,2,Osasuna,Betis,0,2,0,2
10635,2023,131,2024-05-05,2,Sevilla,Granada,3,0,1,0
10636,2023,131,2024-05-05,2,Valencia,Alaves,0,1,0,0
10637,2023,131,2024-05-05,2,Vallecano,Almeria,0,1,0,1
10638,2023,121,2024-05-05,3,Cagliari,Lecce,1,1,1,0
10639,2023,121,2024-05-05,3,Empoli,Frosinone,0,0,0,0
10640,2023,121,2024-05-05,3,Milan,Genoa,3,3,1,1
10641,2023,121,2024-05-05,3,Roma,Juventus,1,1,1,1
10642,2023,121,2024-05-05,3,Verona,Fiorentina,2,1,1,1
10643,2023,95,2024-05-05,4,Ein Frankfurt,Leverkusen,1,5,1,2
10644,2023,95,2024-05-05,4,Heidenheim,Mainz,1,1,0,1
10645,2023,95,2024-05-05,4,Union Berlin,Bochum,3,4,0,3
10646,2023,114,2024-05-06,1,Crystal Palace,Man United,4,0,2,0
10647,2023,122,2024-05-06,3,Salernitana,Atalanta,1,2,1,0
10648,2023,122,2024-05-06,3,Udinese,Napoli,1,1,0,0
10649,2023,99,2024-05-06,5,Lille,Lyon,3,4,2,0
10650,2023,132,2024-05-10,2,Alaves,Girona,2,2,1,2
10651,2023,123,2024-05-10,3,Frosinone,Inter,0,5,0,1
10652,2023,96,2024-05-10,4,Augsburg,Stuttgart,0,1,0,0
10653,2023,100,2024-05-10,5,Brest,Reims,1,1,1,1
10654,2023,100,2024-05-10,5,Nice,Le Havre,1,0,1,0
10655,2023,115,2024-05-11,1,Bournemouth,Brentford,1,2,0,0
10656,2023,115,2024-05-11,1,Everton,Sheffield United,1,0,1,0
10657,2023,115,2024-05-11,1,Fulham,Man City,0,4,0,1
10658,2023,115,2024-05-11,1,Newcastle,Brighton,1,1,1,1
10659,2023,115,2024-05-11,1,Nott'm Forest,Chelsea,2,3,1,1
10660,2023,115,2024-05-11,1,Tottenham,Burnley,2,1,1,1
10661,2023,115,2024-05-11,1,West Ham,Luton,3,1,0,1
10662,2023,115,2024-05-11,1,Wolves,Crystal Palace,1,3,0,2
10663,2023,133,2024-05-11,2,Ath Bilbao,Osasuna,2,2,0,1
10664,2023,133,2024-05-11,2,Granada,Real Madrid,0,4,0,2
10665,2023,133,2024-05-11,2,Mallorca,Las Palmas,1,0,1,0
10666,2023,133,2024-05-11,2,Villarreal,Sevilla,3,2,1,2
10667,2023,124,2024-05-11,3,Milan,Cagliari,5,1,1,0
10668,2023,124,2024-05-11,3,Napoli,Bologna,0,2,0,2
10669,2023,97,2024-05-11,4,FC Koln,Union Berlin,3,2,1,2
10670,2023,97,2024-05-11,4,Freiburg,Heidenheim,1,1,1,1
10671,2023,97,2024-05-11,4,M'gladbach,Ein Frankfurt,1,1,1,1
10672,2023,97,2024-05-11,4,Mainz,Dortmund,3,0,3,0
10673,2023,97,2024-05-11,4,RB Leipzig,Werder Bremen,1,1,0,1
10674,2023,116,2024-05-12,1,Man United,Arsenal,0,1,0,1
10675,2023,134,2024-05-12,2,Ath Madrid,Celta,1,0,0,0
10676,2023,134,2024-05-12,2,Betis,Almeria,3,2,2,1
10677,2023,134,2024-05-12,2,Cadiz,Getafe,1,0,1,0
10678,2023,134,2024-05-12,2,Valencia,Vallecano,0,0,0,0
10679,2023,125,2024-05-12,3,Atalanta,Roma,2,1,2,0
10680,2023,125,2024-05-12,3,Genoa,Sassuolo,2,1,0,1
10681,2023,125,2024-05-12,3,Juventus,Salernitana,1,1,0,1
10682,2023,125,2024-05-12,3,Lazio,Empoli,2,0,1,0
10683,2023,125,2024-05-12,3,Verona,Torino,1,2,0,0
10684,2023,98,2024-05-12,4,Bayern Munich,Wolfsburg,2,0,2,0
10685,2023,98,2024-05-12,4,Bochum,Leverkusen,0,5,0,2
10686,2023,98,2024-05-12,4,Darmstadt,Hoffenheim,0,6,0,5
10687,2023,101,2024-05-12,5,Clermont,Lyon,0,1,0,0
10688,2023,101,2024-05-12,5,Marseille,Lorient,3,1,2,1
10689,2023,101,2024-05-12,5,Montpellier,Monaco,0,2,0,0
10690,2023,101,2024-05-12,5,Nantes,Lille,1,2,0,2
10691,2023,101,2024-05-12,5,Paris SG,Toulouse,1,3,1,1
10692,2023,101,2024-05-12,5,Rennes,Lens,1,1,0,0
10693,2023,101,2024-05-12,5,Strasbourg,Metz,2,1,0,0
10694,2023,117,2024-05-13,1,Aston Villa,Liverpool,3,3,1,2
10695,2023,135,2024-05-13,2,Barcelona,Sociedad,2,0,1,0
10696,2023,126,2024-05-13,3,Fiorentina,Monza,2,1,1,1
10697,2023,126,2024-05-13,3,Lecce,Udinese,0,2,0,1
10698,2023,118,2024-05-14,1,Tottenham,Man City,0,2,0,0
10699,2023,136,2024-05-14,2,Girona,Villarreal,0,1,0,0
10700,2023,136,2024-05-14,2,Osasuna,Mallorca,1,1,1,0
10701,2023,136,2024-05-14,2,Real Madrid,Alaves,5,0,3,0
10702,2023,119,2024-05-15,1,Brighton,Chelsea,1,2,0,1
10703,2023,119,2024-05-15,1,Man United,Newcastle,3,2,1,0
10704,2023,137,2024-05-15,2,Celta,Ath Bilbao,2,1,0,1
10705,2023,137,2024-05-15,2,Getafe,Ath Madrid,0,3,0,2
10706,2023,137,2024-05-15,2,Sevilla,Cadiz,0,1,0,0
10707,2023,137,2024-05-15,2,Vallecano,Granada,2,1,1,0
10708,2023,102,2024-05-15,5,Nice,Paris SG,1,2,1,2
10709,2023,102,2024-05-15,5,Reims,Marseille,1,0,1,0
10710,2023,138,2024-05-16,2,Almeria,Barcelona,0,2,0,1
10711,2023,138,2024-05-16,2,Las Palmas,Betis,2,2,1,1
10712,2023,138,2024-05-16,2,Sociedad,Valencia,1,0,1,0
10713,2023,127,2024-05-17,3,Fiorentina,Napoli,2,2,2,1
10714,2023,139,2024-05-18,2,Alaves,Getafe,1,0,1,0
10715,2023,128,2024-05-18,3,Lecce,Atalanta,0,2,0,0
10716,2023,128,2024-05-18,3,Torino,Milan,3,1,2,0
10717,2023,99,2024-05-18,4,Dortmund,Darmstadt,4,0,2,0
10718,2023,99,2024-05-18,4,Ein Frankfurt,RB Leipzig,2,2,0,1
10719,2023,99,2024-05-18,4,Heidenheim,FC Koln,4,1,3,0
10720,2023,99,2024-05-18,4,Hoffenheim,Bayern Munich,4,2,1,2
10721,2023,99,2024-05-18,4,Leverkusen,Augsburg,2,1,2,0
10722,2023,99,2024-05-18,4,Stuttgart,M'gladbach,4,0,2,0
10723,2023,99,2024-05-18,4,Union Berlin,Freiburg,2,1,0,0
10724,2023,99,2024-05-18,4,Werder Bremen,Bochum,4,1,1,0
10725,2023,99,2024-05-18,4,Wolfsburg,Mainz,1,3,1,1
10726,2023,120,2024-05-19,1,Arsenal,Everton,2,1,1,1
10727,2023,120,2024-05-19,1,Brentford,Newcastle,2,4,0,3
10728,2023,120,2024-05-19,1,Brighton,Man United,0,2,0,0
10729,2023,120,2024-05-19,1,Burnley,Nott'm Forest,1,2,0,2
10730,2023,120,2024-05-19,1,Chelsea,Bournemouth,2,1,1,0
10731,2023,120,2024-05-19,1,Crystal Palace,Aston Villa,5,0,2,0
10732,2023,120,2024-05-19,1,Liverpool,Wolves,2,0,2,0
10733,2023,120,2024-05-19,1,Luton,Fulham,2,4,1,2
10734,2023,120,2024-05-19,1,Man City,West Ham,3,1,2,1
10735,2023,120,2024-05-19,1,Sheffield United,Tottenham,0,3,0,1
10736,2023,140,2024-05-19,2,Ath Bilbao,Sevilla,2,0,2,0
10737,2023,140,2024-05-19,2,Ath Madrid,Osasuna,1,4,0,1
10738,2023,140,2024-05-19,2,Barcelona,Vallecano,3,0,1,0
10739,2023,140,2024-05-19,2,Betis,Sociedad,0,2,0,2
10740,2023,140,2024-05-19,2,Cadiz,Las Palmas,0,0,0,0
10741,2023,140,2024-05-19,2,Granada,Celta,1,2,0,0
10742,2023,140,2024-05-19,2,Mallorca,Almeria,2,2,1,1
10743,2023,140,2024-05-19,2,Valencia,Girona,1,3,0,1
10744,2023,140,2024-05-19,2,Villarreal,Real Madrid,4,4,1,4
10745,2023,129,2024-05-19,3,Inter,Lazio,1,1,0,1
10746,2023,129,2024-05-19,3,Monza,Frosinone,0,1,0,1
10747,2023,129,2024-05-19,3,Roma,Genoa,1,0,0,0
10748,2023,129,2024-05-19,3,Sassuolo,Cagliari,0,2,0,0
10749,2023,129,2024-05-19,3,Udinese,Empoli,1,1,0,0
10750,2023,103,2024-05-19,5,Le Havre,Marseille,1,2,0,0
10751,2023,103,2024-05-19,5,Lens,Montpellier,2,2,2,0
10752,2023,103,2024-05-19,5,Lille,Nice,2,2,0,1
10753,2023,103,2024-05-19,5,Lorient,Clermont,5,0,2,0
10754,2023,103,2024-05-19,5,Lyon,Strasbourg,2,1,1,0
10755,2023,103,2024-05-19,5,Metz,Paris SG,0,2,0,2
10756,2023,103,2024-05-19,5,Monaco,Nantes,4,0,3,0
10757,2023,103,2024-05-19,5,Reims,Rennes,2,1,0,0
10758,2023,103,2024-05-19,5,Toulouse,Brest,0,3,0,0
10759,2023,130,2024-05-20,3,Bologna,Juventus,3,3,2,0
10760,2023,130,2024-05-20,3,Salernitana,Verona,1,2,0,2
10761,2023,131,2024-05-23,3,Cagliari,Fiorentina,2,3,0,1
10762,2023,141,2024-05-24,2,Girona,Granada,7,0,3,0
10763,2023,132,2024-05-24,3,Genoa,Bologna,2,0,1,0
10764,2023,142,2024-05-25,2,Almeria,Cadiz,6,1,0,1
10765,2023,142,2024-05-25,2,Osasuna,Villarreal,1,1,1,0
10766,2023,142,2024-05-25,2,Real Madrid,Betis,0,0,0,0
10767,2023,142,2024-05-25,2,Sociedad,Ath Madrid,0,2,0,1
10768,2023,142,2024-05-25,2,Vallecano,Ath Bilbao,0,1,0,0
10769,2023,133,2024-05-25,3,Juventus,Monza,2,0,2,0
10770,2023,133,2024-05-25,3,Milan,Salernitana,3,3,2,0
10771,2023,143,2024-05-26,2,Celta,Valencia,2,2,0,1
10772,2023,143,2024-05-26,2,Getafe,Mallorca,1,2,0,0
10773,2023,143,2024-05-26,2,Las Palmas,Alaves,1,1,0,0
10774,2023,143,2024-05-26,2,Sevilla,Barcelona,1,2,1,1
10775,2023,134,2024-05-26,3,Atalanta,Torino,3,0,2,0
10776,2023,134,2024-05-26,3,Empoli,Roma,2,1,1,1
10777,2023,134,2024-05-26,3,Frosinone,Udinese,0,1,0,0
10778,2023,134,2024-05-26,3,Lazio,Sassuolo,1,1,0,0
10779,2023,134,2024-05-26,3,Napoli,Lecce,0,0,0,0
10780,2023,134,2024-05-26,3,Verona,Inter,2,2,2,2
10781,2024,1,2024-08-15,2,Ath Bilbao,Getafe,1,1,1,0
10782,2024,1,2024-08-15,2,Betis,Girona,1,1,1,0
10783,2024,1,2024-08-16,1,Man United,Fulham,1,0,0,0
10784,2024,2,2024-08-16,2,Celta,Alaves,2,1,0,1
10785,2024,2,2024-08-16,2,Las Palmas,Sevilla,2,2,1,1
10786,2024,1,2024-08-16,5,Le Havre,Paris SG,1,4,0,1
10787,2024,2,2024-08-17,1,Arsenal,Wolves,2,0,1,0
10788,2024,2,2024-08-17,1,Everton,Brighton,0,3,0,1
10789,2024,2,2024-08-17,1,Ipswich,Liverpool,0,2,0,0
10790,2024,2,2024-08-17,1,Newcastle,Southampton,1,0,1,0
10791,2024,2,2024-08-17,1,Nott'm Forest,Bournemouth,1,1,1,0
10792,2024,2,2024-08-17,1,West Ham,Aston Villa,1,2,1,1
10793,2024,3,2024-08-17,2,Osasuna,Leganes,1,1,0,1
10794,2024,3,2024-08-17,2,Valencia,Barcelona,1,2,1,1
10795,2024,1,2024-08-17,3,Empoli,Monza,0,0,0,0
10796,2024,1,2024-08-17,3,Genoa,Inter,2,2,1,1
10797,2024,1,2024-08-17,3,Milan,Torino,2,2,0,1
10798,2024,1,2024-08-17,3,Parma,Fiorentina,1,1,1,0
10799,2024,2,2024-08-17,5,Brest,Marseille,1,5,1,3
10800,2024,2,2024-08-17,5,Monaco,St Etienne,1,0,1,0
10801,2024,2,2024-08-17,5,Reims,Lille,0,2,0,1
10802,2024,3,2024-08-18,1,Brentford,Crystal Palace,2,1,1,0
10803,2024,3,2024-08-18,1,Chelsea,Man City,0,2,0,1
10804,2024,4,2024-08-18,2,Mallorca,Real Madrid,1,1,0,1
10805,2024,4,2024-08-18,2,Sociedad,Vallecano,1,2,0,0
10806,2024,2,2024-08-18,3,Bologna,Udinese,1,1,0,0
10807,2024,2,2024-08-18,3,Cagliari,Roma,0,0,0,0
10808,2024,2,2024-08-18,3,Lazio,Venezia,3,1,2,1
10809,2024,2,2024-08-18,3,Verona,Napoli,3,0,0,0
10810,2024,3,2024-08-18,5,Angers,Lens,0,1,0,1
10811,2024,3,2024-08-18,5,Auxerre,Nice,2,1,1,1
10812,2024,3,2024-08-18,5,Montpellier,Strasbourg,1,1,0,0
10813,2024,3,2024-08-18,5,Rennes,Lyon,3,0,2,0
10814,2024,3,2024-08-18,5,Toulouse,Nantes,0,0,0,0
10815,2024,4,2024-08-19,1,Leicester,Tottenham,1,1,0,1
10816,2024,5,2024-08-19,2,Valladolid,Espanol,1,0,1,0
10817,2024,5,2024-08-19,2,Villarreal,Ath Madrid,2,2,2,2
10818,2024,3,2024-08-19,3,Juventus,Como,3,0,2,0
10819,2024,3,2024-08-19,3,Lecce,Atalanta,0,4,0,2
10820,2024,6,2024-08-23,2,Celta,Valencia,3,1,2,1
10821,2024,6,2024-08-23,2,Sevilla,Villarreal,1,2,1,1
10822,2024,1,2024-08-23,4,M'gladbach,Leverkusen,2,3,0,2
10823,2024,4,2024-08-23,5,Paris SG,Montpellier,6,0,2,0
10824,2024,5,2024-08-24,1,Aston Villa,Arsenal,0,2,0,0
10825,2024,5,2024-08-24,1,Brighton,Man United,2,1,1,0
10826,2024,5,2024-08-24,1,Crystal Palace,West Ham,0,2,0,0
10827,2024,5,2024-08-24,1,Fulham,Leicester,2,1,1,1
10828,2024,5,2024-08-24,1,Man City,Ipswich,4,1,3,1
10829,2024,5,2024-08-24,1,Southampton,Nott'm Forest,0,1,0,0
10830,2024,5,2024-08-24,1,Tottenham,Everton,4,0,2,0
10831,2024,7,2024-08-24,2,Barcelona,Ath Bilbao,2,1,1,1
10832,2024,7,2024-08-24,2,Espanol,Sociedad,0,1,0,0
10833,2024,7,2024-08-24,2,Getafe,Vallecano,0,0,0,0
10834,2024,7,2024-08-24,2,Osasuna,Mallorca,1,0,0,0
10835,2024,4,2024-08-24,3,Inter,Lecce,2,0,1,0
10836,2024,4,2024-08-24,3,Monza,Genoa,0,1,0,1
10837,2024,4,2024-08-24,3,Parma,Milan,2,1,1,0
10838,2024,4,2024-08-24,3,Udinese,Lazio,2,1,1,0
10839,2024,2,2024-08-24,4,Augsburg,Werder Bremen,2,2,2,1
10840,2024,2,2024-08-24,4,Dortmund,Ein Frankfurt,2,0,0,0
10841,2024,2,2024-08-24,4,Freiburg,Stuttgart,3,1,1,1
10842,2024,2,2024-08-24,4,Hoffenheim,Holstein Kiel,3,2,2,0
10843,2024,2,2024-08-24,4,Mainz,Union Berlin,1,1,0,0
10844,2024,2,2024-08-24,4,RB Leipzig,Bochum,1,0,0,0
10845,2024,5,2024-08-24,5,Lille,Angers,2,0,1,0
10846,2024,5,2024-08-24,5,Lyon,Monaco,0,2,0,0
10847,2024,5,2024-08-24,5,St Etienne,Le Havre,0,2,0,0
10848,2024,6,2024-08-25,1,Bournemouth,Newcastle,1,1,1,0
10849,2024,6,2024-08-25,1,Liverpool,Brentford,2,0,1,0
10850,2024,6,2024-08-25,1,Wolves,Chelsea,2,6,2,2
10851,2024,8,2024-08-25,2,Alaves,Betis,0,0,0,0
10852,2024,8,2024-08-25,2,Ath Madrid,Girona,3,0,1,0
10853,2024,8,2024-08-25,2,Leganes,Las Palmas,2,1,0,0
10854,2024,8,2024-08-25,2,Real Madrid,Valladolid,3,0,0,0
10855,2024,5,2024-08-25,3,Fiorentina,Venezia,0,0,0,0
10856,2024,5,2024-08-25,3,Napoli,Bologna,3,0,1,0
10857,2024,5,2024-08-25,3,Roma,Empoli,1,2,0,1
10858,2024,5,2024-08-25,3,Torino,Atalanta,2,1,1,1
10859,2024,3,2024-08-25,4,St Pauli,Heidenheim,0,2,0,0
10860,2024,3,2024-08-25,4,Wolfsburg,Bayern Munich,2,3,0,1
10861,2024,6,2024-08-25,5,Lens,Brest,2,0,2,0
10862,2024,6,2024-08-25,5,Marseille,Reims,2,2,1,0
10863,2024,6,2024-08-25,5,Nantes,Auxerre,2,0,1,0
10864,2024,6,2024-08-25,5,Nice,Toulouse,1,1,0,0
10865,2024,6,2024-08-25,5,Strasbourg,Rennes,3,1,1,0
10866,2024,9,2024-08-26,2,Villarreal,Celta,4,3,1,2
10867,2024,6,2024-08-26,3,Cagliari,Como,1,1,1,0
10868,2024,6,2024-08-26,3,Verona,Juventus,0,3,0,2
10869,2024,10,2024-08-27,2,Mallorca,Sevilla,0,0,0,0
10870,2024,10,2024-08-27,2,Vallecano,Barcelona,1,2,1,0
10871,2024,11,2024-08-28,2,Ath Bilbao,Valencia,1,0,1,0
10872,2024,11,2024-08-28,2,Ath Madrid,Espanol,0,0,0,0
10873,2024,11,2024-08-28,2,Sociedad,Alaves,1,2,1,1
10874,2024,11,2024-08-28,2,Valladolid,Leganes,0,0,0,0
10875,2024,12,2024-08-29,2,Girona,Osasuna,4,0,1,0
10876,2024,12,2024-08-29,2,Las Palmas,Real Madrid,1,1,1,0
10877,2024,7,2024-08-30,3,Inter,Atalanta,4,0,2,0
10878,2024,7,2024-08-30,3,Venezia,Torino,0,1,0,0
10879,2024,4,2024-08-30,4,Union Berlin,St Pauli,1,0,1,0
10880,2024,7,2024-08-30,5,Lyon,Strasbourg,4,3,1,1
10881,2024,7,2024-08-31,1,Arsenal,Brighton,1,1,1,0
10882,2024,7,2024-08-31,1,Brentford,Southampton,3,1,1,0
10883,2024,7,2024-08-31,1,Everton,Bournemouth,2,3,0,0
10884,2024,7,2024-08-31,1,Ipswich,Fulham,1,1,1,1
10885,2024,7,2024-08-31,1,Leicester,Aston Villa,1,2,0,1
10886,2024,7,2024-08-31,1,Nott'm Forest,Wolves,1,1,1,1
10887,2024,7,2024-08-31,1,West Ham,Man City,1,3,1,2
10888,2024,13,2024-08-31,2,Ath Bilbao,Ath Madrid,0,1,0,0
10889,2024,13,2024-08-31,2,Barcelona,Valladolid,7,0,3,0
10890,2024,13,2024-08-31,2,Espanol,Vallecano,2,1,1,1
10891,2024,13,2024-08-31,2,Leganes,Mallorca,0,1,0,1
10892,2024,13,2024-08-31,2,Valencia,Villarreal,1,1,1,1
10893,2024,8,2024-08-31,3,Bologna,Empoli,1,1,1,1
10894,2024,8,2024-08-31,3,Lazio,Milan,2,2,0,1
10895,2024,8,2024-08-31,3,Lecce,Cagliari,1,0,1,0
10896,2024,8,2024-08-31,3,Napoli,Parma,2,1,0,1
10897,2024,5,2024-08-31,4,Bochum,M'gladbach,0,2,0,0
10898,2024,5,2024-08-31,4,Ein Frankfurt,Hoffenheim,3,1,2,0
10899,2024,5,2024-08-31,4,Holstein Kiel,Wolfsburg,0,2,0,2
10900,2024,5,2024-08-31,4,Leverkusen,RB Leipzig,2,3,2,1
10901,2024,5,2024-08-31,4,Stuttgart,Mainz,3,3,2,1
10902,2024,5,2024-08-31,4,Werder Bremen,Dortmund,0,0,0,0
10903,2024,8,2024-08-31,5,Brest,St Etienne,4,0,2,0
10904,2024,8,2024-08-31,5,Montpellier,Nantes,1,3,1,2
10905,2024,8,2024-08-31,5,Toulouse,Marseille,1,3,0,2
10906,2024,8,2024-09-01,1,Chelsea,Crystal Palace,1,1,1,0
10907,2024,8,2024-09-01,1,Man United,Liverpool,0,3,0,2
10908,2024,8,2024-09-01,1,Newcastle,Tottenham,2,1,1,0
10909,2024,14,2024-09-01,2,Alaves,Las Palmas,2,0,1,0
10910,2024,14,2024-09-01,2,Getafe,Sociedad,0,0,0,0
10911,2024,14,2024-09-01,2,Osasuna,Celta,3,2,2,1
10912,2024,14,2024-09-01,2,Real Madrid,Betis,2,0,0,0
10913,2024,14,2024-09-01,2,Sevilla,Girona,0,2,0,1
10914,2024,9,2024-09-01,3,Fiorentina,Monza,2,2,1,2
10915,2024,9,2024-09-01,3,Genoa,Verona,0,2,0,0
10916,2024,9,2024-09-01,3,Juventus,Roma,0,0,0,0
10917,2024,9,2024-09-01,3,Udinese,Como,1,0,1,0
10918,2024,6,2024-09-01,4,Bayern Munich,Freiburg,2,0,1,0
10919,2024,6,2024-09-01,4,Heidenheim,Augsburg,4,0,2,0
